"Parent ID","Parent SKU","Product ID","Product SKU","Product Name","Post Title",Slug,Permalink,"Product URI",Description,Type,Excerpt,"Product Modified",Visibility,Featured,"Product Published",Virtual,Price,"Sale Price","Net Price","Sale Price Dates From","Sale Price Dates To",Weight,"Weight Unit",Height,"Height Unit",Width,"Width Unit",Length,"Length Unit",Category,"Featured Image","Product Gallery","Tax Status","Tax Class","Shipping Class","Download File Name","Download File URL Path","Download Limit","Download Expiry","Download Type","Manage Stock",Quantity,"Stock Status","Sold Individually",Up-Sells,Cross-Sells,"Button Text","Purchase Note","Product Status","Enable Reviews","Sort Order","Post Author",Username,"User Role","WordPress SEO - Focus Keyword","WordPress SEO - Meta Description","WordPress SEO - SEO Title","WordPress SEO - Noindex","WordPress SEO - Follow","WordPress SEO - Google+ Description","WordPress SEO - Facebook Title","WordPress SEO - Facebook Description","WordPress SEO - Facebook Image","WordPress SEO - Twitter Title","WordPress SEO - Twitter Description","WordPress SEO - Twitter Image","WordPress SEO - Canonical URL"
,,41161,,"CUEVAS TRADITION | RODEO TOE | PEACOCK EMBROIDERY STYLE | M004 | TABACO BROWN","CUEVAS TRADITION | RODEO TOE | PEACOCK EMBROIDERY STYLE | M004 | TABACO BROWN",rodeo-girls-m004-welt-peacock-embroidery-style-tabaco,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m004-welt-peacock-embroidery-style-tabaco/,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m004-welt-peacock-embroidery-style-tabaco/,"Add a touch of elegance to your Western style with the Rodeo Girls M004 boots, featuring intricate peacock embroidery in a rich tabaco finish.

Key Features:

•Material: High-quality leather in a versatile tabaco tone.

•Design: Welt construction for durability and a classic fit.

•Details: Eye-catching peacock embroidery for a unique look.

•Comfort: Cushioned insole for all-day wear.

•Style: Perfect for casual or dressier Western outfits.",Variable,,01/04/2025,"Shop and search results",No,21/11/2024,No,129.99,129.99,129.99,,,0,lbs,0,in,0,in,0,in,"Rodeo Girls|Women|Women>Boots",41173,41174,Taxable,,,,,-1,-1,Standard,No,7,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41145,,"RODEO GIRLS | M003 | RODEO TOE | WESTERN LAZER BOOTS | TABACO","RODEO GIRLS | M003 | RODEO TOE | WESTERN LAZER BOOTS | TABACO",rodeo-girls-m003rodeo-toe-crazy-tabaco,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m003rodeo-toe-crazy-tabaco/,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m003rodeo-toe-crazy-tabaco/,"Simple and stylish, the Rodeo Girls M003 boots in Crazy Tabaco are a great choice for a classic Western look.

Key Features:

•Material: Durable leather with a rich Crazy Tabaco finish.

•Design: Traditional rodeo toe for a timeless style.

•Comfort: Cushioned insole and sturdy construction for daily wear.

•Style: Pairs well with casual and Western outfits.",Variable,,22/03/2025,"Shop and search results",No,21/11/2024,No,128.95,128.95,128.95,,,0,lbs,0,in,0,in,0,in,"Rodeo Girls|Women|Women>Boots",41157,41159,Taxable,,,,,-1,-1,Standard,No,4,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41129,,"RODEO GIRLS | RODEO TOE | M001 | RODEO TOE | DK BROWN","RODEO GIRLS | RODEO TOE | M001 | RODEO TOE | DK BROWN",rodeo-girls-m001-rodeo-toe-crazy-brown,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m001-rodeo-toe-crazy-brown/,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m001-rodeo-toe-crazy-brown/,"
Versatile and durable, the Rodeo Girls M001 boots in Crazy Brown offer a classic Western style for any occasion.

Key Features:

•Material: High-quality leather with a distinctive Crazy Brown finish.

•Design: Traditional rodeo toe for a timeless look.

•Comfort: Cushioned insole and reliable construction for all-day support.

•Style: Easy to pair with Western or everyday outfits.",Variable,,14/03/2025,"Shop and search results",No,21/11/2024,No,129.00,129.00,129.00,,,0,lbs,0,in,0,in,0,in,"Rodeo Girls|Women|Women>Boots",41141,41143,Taxable,,,,,-1,-1,Standard,No,4,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41114,,"RODEO GIRLS | M002 | WESTERN CLASSIC BOOTS | RODEO TOE | BLACK","RODEO GIRLS | M002 | WESTERN CLASSIC BOOTS | RODEO TOE | BLACK",rodeo-girls-m002rodeo-toe-crazy-black,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m002rodeo-toe-crazy-black/,https://cuevaswesternwear.com/shop/women/womens-boots/rodeo-girls-m002rodeo-toe-crazy-black/,"Stylish and comfortable, the Rodeo Girls M002 boots in Crazy Black are perfect for everyday wear or special occasions.

Key Features:

•Material: Durable leather with a unique Crazy Black finish.

•Design: Traditional rodeo toe for a classic Western look.

•Comfort: Cushioned insole and sturdy construction for all-day wear.

•Style: Pairs easily with casual or Western outfits.",Variable,,22/03/2025,"Shop and search results",No,21/11/2024,No,128.99,128.99,128.99,,,0,lbs,0,in,0,in,0,in,"Rodeo Girls|Women|Women>Boots",41126,41127,Taxable,,,,,-1,-1,Standard,No,2,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41098,,"CUEVAS TRADITION | MEN'S BOOT A02 WIDE SQUARE TOE  PHYTON PRINT | WASHED NATURAL 443","CUEVAS TRADITION | MEN'S BOOT A02 WIDE SQUARE TOE  PHYTON PRINT | WASHED NATURAL 443",cuevas-tradition-a02-wide-square-toe-phyton-print-washed-natural,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-a02-wide-square-toe-phyton-print-washed-natural/,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-a02-wide-square-toe-phyton-print-washed-natural/,"+

Embrace rustic elegance with the Cuevas Tradition A02 boots, a masterpiece of refined craftsmanship and unique design. The washed natural python print offers a striking and versatile look for any occasion.

Key Features:

•Exquisite Material: Python print leather in a washed natural finish for a distinctive and sophisticated style.

•Modern Fit: Wide square toe ensures both comfort and contemporary appeal.

•Artisan Quality: Handcrafted with attention to detail, ensuring durability and premium quality.

•Enhanced Comfort: Cushioned insoles and a strong, reliable sole for all-day support.

•Versatile Design: Neutral tones that pair seamlessly with casual, Western, or formal attire.

Ideal for those who seek a blend of tradition, quality, and standout fashion.",Variable,,23/03/2025,"Shop and search results",No,21/11/2024,No,138.99,138.99,138.99,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Men|Men>Boots",41109,41110,Taxable,,,,,-1,-1,Standard,No,4,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41084,,"CUEVAS TRADITION | MEN'S BOOT A03 WIDE SQUARE TOE CROCODILE BACK PRINT AGED | HONEY 886","CUEVAS TRADITION | MEN'S BOOT A03 WIDE SQUARE TOE CROCODILE BACK PRINT AGED | HONEY 886",cuevas-tradition-a03-wide-square-toe-crocodile-back-print-aged-honey,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-a03-wide-square-toe-crocodile-back-print-aged-honey/,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-a03-wide-square-toe-crocodile-back-print-aged-honey/,"&nbsp;

Discover timeless craftsmanship with the Cuevas Tradition A03 boots, designed to combine rugged elegance and everyday comfort. Featuring a unique crocodile back print and an aged honey finish, these boots are a perfect blend of tradition and style.

Key Features:

•Premium Material: Crocodile back print leather with a rich aged honey tone, offering a bold and refined aesthetic.

•Classic Design: Wide square toe for a contemporary fit and ultimate comfort.

•Artisan Craftsmanship: Meticulous attention to detail for a durable, high-quality finish.

•Comfortable Build: Cushioned insoles and a sturdy outsole for reliable all-day wear.

•Versatile Style: Warm honey tones complement both casual and Western-inspired looks effortlessly.

Perfect for those who value authenticity, quality, and standout style.",Variable,,15/03/2025,"Shop and search results",No,21/11/2024,No,138.00,138.00,138.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Men|Men>Boots",41096,,Taxable,,,,,-1,-1,Standard,No,13,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41069,,"CUEVAS TRADITION | ANKLE BOOT E006 | SQUARE TOE EXOTIC PHYTON | BLACK MATTE  | 443","CUEVAS TRADITION | ANKLE BOOT E006 | SQUARE TOE EXOTIC PHYTON | BLACK MATTE  | 443",cuevas-tradition-e006-wide-square-toe-exotic-phyton-ankle-boots-matte-black,https://cuevaswesternwear.com/shop/men/ankle-boots/cuevas-tradition-e006-wide-square-toe-exotic-phyton-ankle-boots-matte-black/,https://cuevaswesternwear.com/shop/men/ankle-boots/cuevas-tradition-e006-wide-square-toe-exotic-phyton-ankle-boots-matte-black/,"&nbsp;

Elevate your footwear collection with the Cuevas Tradition E006 ankle boots, a fusion of modern sophistication and traditional craftsmanship. These matte black exotic python boots are designed to make a bold yet refined statement.

Key Features:

•Exotic Material: Genuine python leather in a sleek matte black finish for a distinctive and luxurious look.

•Ankle Boot Design: Compact and stylish, perfect for versatile wear from casual to formal occasions.

•Modern Comfort: Wide square toe for an ergonomic fit and all-day ease.

•Exceptional Craftsmanship: Handcrafted details highlighting premium quality and durability.

•Effortless Style: A versatile matte black tone that pairs seamlessly with Western, formal, or casual outfits.

Ideal for those who appreciate standout elegance and unparalleled quality in every step.",Variable,,05/02/2025,"Shop and search results",No,21/11/2024,No,278.00,278.00,278.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Exotic Ankle Boots|Exotic Boots|Men|Men>Ankle Boots",41081,41082,Taxable,,,,,-1,-1,Standard,No,6,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41055,,"CUEVAS TRADITION | MEN'S BOOT E005 WIDE SQUARE TOE EXOTIC PHYTON | BLACK MATTE 635","CUEVAS TRADITION | MEN'S BOOT E005 WIDE SQUARE TOE EXOTIC PHYTON | BLACK MATTE 635",cuevas-tradition-e005-wide-square-toe-exotic-phyton-boots-matte-black,https://cuevaswesternwear.com/shop/exotic-boots/cuevas-tradition-e005-wide-square-toe-exotic-phyton-boots-matte-black/,https://cuevaswesternwear.com/shop/exotic-boots/cuevas-tradition-e005-wide-square-toe-exotic-phyton-boots-matte-black/,"&nbsp;

Step into timeless elegance with the Cuevas Tradition E005 boots, designed for those who value bold style and premium craftsmanship. These exotic python boots in matte black are a true statement of sophistication and durability.

Key Features:

•Exotic Material: Genuine python leather in a sleek matte black finish for a striking and refined appearance.

•Modern Design: Wide square toe for a comfortable fit and contemporary flair.

•Impeccable Craftsmanship: Handcrafted details that showcase superior quality and attention to detail.

•Unmatched Comfort: Cushioned insoles and a robust sole for all-day wear.

•Versatile Elegance: A bold black tone that complements Western or formal ensembles effortlessly.

Perfect for those who demand standout style without compromising on comfort and quality.",Variable,,07/01/2025,"Shop and search results",No,20/11/2024,No,298.00,298.00,298.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Exotic Boots",41067,,Taxable,,,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41041,,"CUEVAS TRADITION | MEN'S BOOT A01 WIDE SQUARE TOE PHYTON PRINT AGED | HONEY 543","CUEVAS TRADITION | MEN'S BOOT A01 WIDE SQUARE TOE PHYTON PRINT AGED | HONEY 543",cuevas-tradition-a01-wide-square-toe-phyton-print-aged-honey,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-a01-wide-square-toe-phyton-print-aged-honey/,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-a01-wide-square-toe-phyton-print-aged-honey/,"&nbsp;

Experience the art of tradition with the Cuevas Tradition A01 boots, expertly crafted to deliver unmatched style and comfort. These boots blend classic elegance with modern details, perfect for those who value quality and authenticity.

Key Features:

•Premium Material: Python print leather with an aged honey finish, offering a unique and sophisticated look.

•Classic Design: Wide square toe for a comfortable and contemporary fit.

•Exceptional Details: Expert craftsmanship and meticulous attention to detail.

•Lasting Comfort: Cushioned insole and durable sole, ideal for daily wear or special occasions.

•Versatile Style: A warm tone that pairs perfectly with Western or casual outfits.

Ideal for the man who appreciates quality and traditional style with a modern twist.",Variable,,16/02/2025,"Shop and search results",No,20/11/2024,No,139.00,139.00,139.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Men|Men>Boots",41053,,Taxable,,,,,-1,-1,Standard,No,10,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41024,,"CUEVAS TRADITION | MEN'S BOOT E108 |WIDE SQUARE TOE EXOTIC FISH  |  BLACK MATTE","CUEVAS TRADITION | MEN'S BOOT E108 |WIDE SQUARE TOE EXOTIC FISH  |  BLACK MATTE",cuevas-tradition-e004-wide-square-toe-exotic-fish-boots-matte-black,https://cuevaswesternwear.com/shop/exotic-boots/cuevas-tradition-e004-wide-square-toe-exotic-fish-boots-matte-black/,https://cuevaswesternwear.com/shop/exotic-boots/cuevas-tradition-e004-wide-square-toe-exotic-fish-boots-matte-black/,"Experience unmatched quality and bold sophistication with these handcrafted boots, made in Mexico using the finest materials.

•Exotic Craftsmanship: Made from premium exotic fish leather in a sleek matte black finish, offering a unique and luxurious touch.

•Handcrafted Excellence: Carefully made by skilled artisans in Mexico, ensuring superior quality and attention to detail.

•Comfortable Fit: Wide square toe design provides maximum comfort for all-day wear.

•Durable Construction: Built with the highest quality materials to withstand regular use while maintaining a refined look.

•Bold Style: A striking design that exudes sophistication, perfect for standing out on special occasions or elevating your everyday look.

•Timeless Elegance: Combines rugged functionality with high-end style for a truly distinctive wardrobe addition.",Variable,,10/03/2025,"Shop and search results",No,20/11/2024,No,398.00,398.00,398.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Exotic Boots",41036,41037|41038,Taxable,,,,,-1,-1,Standard,No,11,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,41010,,"CUEVAS TRADITION | MEN'S BOOT CROCODILE HORNBACK PRINT  WIDE SQUARE TOE BOOTS | BLACK 031","CUEVAS TRADITION | MEN'S BOOT CROCODILE HORNBACK PRINT  WIDE SQUARE TOE BOOTS | BLACK 031",cuevas-tradition-crocodile-print-wide-square-toe-boots-009-black,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-crocodile-print-wide-square-toe-boots-009-black/,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-crocodile-print-wide-square-toe-boots-009-black/,"Cuevas Tradition Crocodile Print Boots in black. These boots feature a bold <strong>crocodile print</strong> design and <strong>leather bottoms</strong>, perfect for special occasions or everyday wear. The <strong>wide square toe</strong> provides a comfortable fit, combining classic style with modern comfort.
<ul>
 	<li><strong>Material:</strong> High-quality leather with a <strong>crocodile print</strong>.</li>
 	<li><strong>Sole:</strong> Sleek <strong>leather bottoms</strong> for a polished finish.</li>
 	<li><strong>Color:</strong> Classic black for a versatile look.</li>
 	<li><strong>Toe Design:</strong> Wide <strong>square toe</strong> for extra comfort.</li>
 	<li><strong>Craftsmanship:</strong> Handcrafted in Mexico with expert care.</li>
 	<li><strong>Use:</strong> Ideal for casual outings, Western events, or as a statement piece.</li>
</ul>
Designed for those who value style and craftsmanship, these boots are a perfect addition to your collection.

&nbsp;",Variable,,08/01/2025,"Shop and search results",No,19/11/2024,No,138.99,138.99,138.99,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Men|Men>Boots",39615,39614|39622|39616|39617|39619|39621,Taxable,,,,,-1,-1,Standard,No,4,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,40957,,"CUEVAS TRADITION | MEN'S BOOT BULL SHOULDER SQUARE TOE | BLACK CHERRY  020","CUEVAS TRADITION | MEN'S BOOT BULL SHOULDER SQUARE TOE | BLACK CHERRY  020",cuevas-tradition-bull-shoulder-square-toe-black-cherry-020,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-bull-shoulder-square-toe-black-cherry-020/,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-bull-shoulder-square-toe-black-cherry-020/,"The new <strong>Cuello de Toro boots</strong> from <strong>Cuevas Tradition</strong> offer a perfect blend of durability and style. Made from high-quality toro neck leather, known for its strength and flexibility, these boots are designed to provide both long-lasting wear and a comfortable fit that molds to the foot over time.

With a classic high-cut design for ankle support, the boots feature refined stitching and a sleek silhouette. The sturdy rubber sole ensures excellent traction, while the balanced heel adds a touch of sophistication. Ideal for both daily wear and special occasions, these boots combine the finest craftsmanship with modern comfort and versatility.",Variable,,12/01/2025,"Shop and search results",No,02/11/2024,No,189.00,189.00,189.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Men|Men>Boots",40974,40975|40976|40977|40978,Taxable,,,,,-1,-1,Standard,No,11,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,40945,,"CUEVAS TRADITION | MEN'S BOOT BULL SHOULDER  SQUARE TOE | BLACK  019","CUEVAS TRADITION | MEN'S BOOT BULL SHOULDER  SQUARE TOE | BLACK  019",cuevas-tradition-bull-shoulder-square-toe-black-019,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-bull-shoulder-square-toe-black-019/,https://cuevaswesternwear.com/shop/men/mens-boots/cuevas-tradition-bull-shoulder-square-toe-black-019/,,Variable,,28/03/2025,"Shop and search results",No,02/11/2024,No,189.00,189.00,189.00,,,0,lbs,0,in,0,in,0,in,"Cuevas Tradition|Men|Men>Boots",40969,40970|40971|40972|40973,Taxable,,,,,-1,-1,Standard,No,10,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,40915,,"HOOCH | HANDWOVEN - WORK SHOES - SOFT TOE - DUAL DENSITY - BROWN/HONEY","HOOCH | HANDWOVEN - WORK SHOES - SOFT TOE - DUAL DENSITY - BROWN/HONEY",petatillo-work-shoes-dual-density-brown-honey,https://cuevaswesternwear.com/shop/men/mens-shoes/petatillo-work-shoes-dual-density-brown-honey/,https://cuevaswesternwear.com/shop/men/mens-shoes/petatillo-work-shoes-dual-density-brown-honey/,,Variable,,28/12/2024,"Shop and search results",No,30/10/2024,No,119.00,119.00,119.00,,,0,lbs,0,in,0,in,0,in,"Cowhide &amp; Petatillo|Men|Men>Shoes",40930,40931|40932|40933,Taxable,,,,,-1,-1,Standard,No,3,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
,,40903,,"HOOCH | HANDWOVEN - WORK SHOE - SOFT TOE - CHOCOLATE","HOOCH | HANDWOVEN - WORK SHOE - SOFT TOE - CHOCOLATE",petatillo-work-shoe-soft-toe-chocolate,https://cuevaswesternwear.com/shop/men/mens-shoes/petatillo-work-shoe-soft-toe-chocolate/,https://cuevaswesternwear.com/shop/men/mens-shoes/petatillo-work-shoe-soft-toe-chocolate/,,Variable,,01/04/2025,"Shop and search results",No,30/10/2024,No,119.00,119.00,119.00,,,0,lbs,0,in,0,in,0,in,"Cowhide &amp; Petatillo|Men|Men>Shoes",40928,40929,Taxable,,,,,-1,-1,Standard,No,5,"In Stock",No,,,,,Publish,Open,0,1,roycuevas,Administrator,,,,,,,,,,,,,
